state_id,eavs_unit_name,eavs_unit_code,name
25,CHESHIRE TOWN,2500313345,Cheshire Town
25,CLARKSBURG TOWN,2500314010,Clarksburg Town
25,DALTON TOWN,2500316180,Dalton Town
25,EGREMONT TOWN,2500321360,Egremont Town
25,FLORIDA TOWN,2500324120,Florida Town
25,GREAT BARRINGTON TOWN,2500326815,Great Barrington Town
25,HANCOCK TOWN,2500328180,Hancock Town
25,HINSDALE TOWN,2500330315,Hinsdale Town
25,LANESBOROUGH TOWN,2500334340,Lanesborough Town
25,LEE TOWN,2500334655,Lee Town
25,LENOX TOWN,2500334970,Lenox Town
25,MONTEREY TOWN,2500342460,Monterey Town
25,MOUNT WASHINGTON TOWN,2500343300,Mount Washington Town
25,NEW ASHFORD TOWN,2500344385,New Ashford Town
25,NEW MARLBOROUGH TOWN,2500345420,New Marlborough Town
25,NORTH ADAMS CITY,2500346225,North Adams City
25,OTIS TOWN,2500351580,Otis Town
25,PERU TOWN,2500353050,Peru Town
25,PITTSFIELD CITY,2500353960,Pittsfield City
25,RICHMOND TOWN,2500356795,Richmond Town
25,SANDISFIELD TOWN,2500359665,Sandisfield Town
25,SAVOY TOWN,2500360225,Savoy Town
25,SHEFFIELD TOWN,2500361065,Sheffield Town
25,STOCKBRIDGE TOWN,2500367595,Stockbridge Town
25,TYRINGHAM TOWN,2500371095,Tyringham Town
25,WASHINGTON TOWN,2500373335,Washington Town
25,WEST STOCKBRIDGE TOWN,2500377990,West Stockbridge Town
25,WILLIAMSTOWN TOWN,2500379985,Williamstown Town
25,WINDSOR TOWN,2500380685,Windsor Town
25,ACUSHNET TOWN,2500500520,Acushnet Town
25,ATTLEBORO CITY,2500502690,Attleboro City
25,BERKLEY TOWN,2500505280,Berkley Town
25,DARTMOUTH TOWN,2500516425,Dartmouth Town
25,DIGHTON TOWN,2500516950,Dighton Town
25,EASTON TOWN,2500520100,Easton Town
25,FAIRHAVEN TOWN,2500522130,Fairhaven Town
25,FALL RIVER CITY,2500523000,Fall River City
25,FREETOWN TOWN,2500525240,Freetown Town
25,MANSFIELD TOWN,2500538225,Mansfield Town
25,NEW BEDFORD CITY,2500545000,New Bedford City
25,NORTH ATTLEBOROUGH TOWN,2500546575,North Attleborough Town
25,NORTON TOWN,2500549970,Norton Town
25,RAYNHAM TOWN,2500556060,Raynham Town
25,REHOBOTH TOWN,2500556375,Rehoboth Town
25,SEEKONK TOWN,2500560645,Seekonk Town
25,SOMERSET TOWN,2500562430,Somerset Town
25,SWANSEA TOWN,2500568750,Swansea Town
25,TAUNTON CITY,2500569170,Taunton City
25,WESTPORT TOWN,2500577570,Westport Town
25,AQUINNAH,2500701585,Aquinnah
25,CHILMARK TOWN,2500713800,Chilmark Town
25,EDGARTOWN TOWN,2500721150,Edgartown Town
25,GOSNOLD TOWN,2500726325,Gosnold Town
25,OAK BLUFFS TOWN,2500750390,Oak Bluffs Town
25,TISBURY TOWN,2500769940,Tisbury Town
25,WEST TISBURY TOWN,2500778235,West Tisbury Town
25,AMESBURY TOWN,2500901185,Amesbury Town
25,ANDOVER TOWN,2500901465,Andover Town
25,BEVERLY CITY,2500905595,Beverly City
25,BOXFORD TOWN,2500907420,Boxford Town
25,DANVERS TOWN,2500916250,Danvers Town
25,ESSEX TOWN,2500921850,Essex Town
25,GEORGETOWN TOWN,2500925625,Georgetown Town
25,GLOUCESTER CITY,2500926150,Gloucester City
25,GROVELAND TOWN,2500927620,Groveland Town
25,HAMILTON TOWN,2500927900,Hamilton Town
25,HAVERHILL CITY,2500929405,Haverhill City
25,IPSWICH TOWN,2500932310,Ipswich Town
25,LAWRENCE CITY,2500934550,Lawrence City
25,LYNN CITY,2500937490,Lynn City
25,LYNNFIELD TOWN,2500937560,Lynnfield Town
25,MANCHESTER-BY-THE-SEA T,2500937995,Manchester-By-The-Sea T
25,MARBLEHEAD TOWN,2500938400,Marblehead Town
25,MERRIMAC TOWN,2500940430,Merrimac Town
25,METHUEN TOWN,2500940710,Methuen Town
25,MIDDLETON TOWN,2500941095,Middleton Town
25,NAHANT TOWN,2500943580,Nahant Town
25,NEWBURY TOWN,2500945175,Newbury Town
25,NEWBURYPORT CITY,2500945245,Newburyport City
25,NORTH ANDOVER TOWN,2500946365,North Andover Town
25,PEABODY CITY,2500952490,Peabody City
25,ROCKPORT TOWN,2500957880,Rockport Town
25,ROWLEY TOWN,2500958405,Rowley Town
25,SALEM CITY,2500959105,Salem City
25,SALISBURY TOWN,2500959245,Salisbury Town
25,SAUGUS TOWN,2500960015,Saugus Town
25,SWAMPSCOTT TOWN,2500968645,Swampscott Town
25,TOPSFIELD TOWN,2500970150,Topsfield Town
25,WENHAM TOWN,2500974595,Wenham Town
25,WEST NEWBURY TOWN,2500977150,West Newbury Town
25,ASHFIELD TOWN,2501102095,Ashfield Town
25,BERNARDSTON TOWN,2501105560,Bernardston Town
25,BUCKLAND TOWN,2501109595,Buckland Town
25,CHARLEMONT TOWN,2501112505,Charlemont Town
25,COLRAIN TOWN,2501114885,Colrain Town
25,CONWAY TOWN,2501115200,Conway Town
25,DEERFIELD TOWN,2501116670,Deerfield Town
25,ERVING TOWN,2501121780,Erving Town
25,GILL TOWN,2501125730,Gill Town
25,GREENFIELD TOWN,2501127025,Greenfield Town
25,HAWLEY TOWN,2501129475,Hawley Town
25,HEATH TOWN,2501129650,Heath Town
25,LEVERETT TOWN,2501135180,Leverett Town
25,LEYDEN TOWN,2501135285,Leyden Town
25,MONROE TOWN,2501142040,Monroe Town
25,MONTAGUE TOWN,2501142285,Montague Town
25,NEW SALEM TOWN,2501145490,New Salem Town
25,NORTHFIELD TOWN,2501147835,Northfield Town
25,ORANGE TOWN,2501151265,Orange Town
25,ROWE TOWN,2501158335,Rowe Town
25,SHELBURNE TOWN,2501161135,Shelburne Town
25,SHUTESBURY TOWN,2501161905,Shutesbury Town
25,SUNDERLAND TOWN,2501168400,Sunderland Town
25,WARWICK TOWN,2501173265,Warwick Town
25,WENDELL TOWN,2501174525,Wendell Town
25,WHATELY TOWN,2501179110,Whately Town
25,AGAWAM TOWN,2501300765,Agawam Town
25,BLANDFORD TOWN,2501306085,Blandford Town
25,BRIMFIELD TOWN,2501308470,Brimfield Town
25,CHESTER TOWN,2501313485,Chester Town
25,CHICOPEE CITY,2501313660,Chicopee City
25,EAST LONGMEADOW TOWN,2501319645,East Longmeadow Town
25,GRANVILLE TOWN,2501326675,Granville Town
25,HAMPDEN TOWN,2501328075,Hampden Town
25,HOLLAND TOWN,2501330665,Holland Town
25,HOLYOKE CITY,2501330840,Holyoke City
25,LONGMEADOW TOWN,2501336300,Longmeadow Town
25,LUDLOW TOWN,2501337175,Ludlow Town
25,MONSON TOWN,2501342145,Monson Town
25,MONTGOMERY TOWN,2501342530,Montgomery Town
25,PALMER TOWN,2501352105,Palmer Town
25,RUSSELL TOWN,2501358650,Russell Town
25,SOUTHWICK TOWN,2501365825,Southwick Town
25,SPRINGFIELD CITY,2501367000,Springfield City
25,TOLLAND TOWN,2501370045,Tolland Town
25,WALES TOWN,2501372390,Wales Town
25,WESTFIELD CITY,2501376030,Westfield City
25,WEST SPRINGFIELD TOWN,2501377850,West Springfield Town
25,WILBRAHAM TOWN,2501379740,Wilbraham Town
25,AMHERST TOWN,2501501325,Amherst Town
25,BELCHERTOWN TOWN,2501504825,Belchertown Town
25,CHESTERFIELD TOWN,2501513590,Chesterfield Town
25,CUMMINGTON TOWN,2501516040,Cummington Town
25,EASTHAMPTON TOWN,2501519330,Easthampton Town
25,GOSHEN TOWN,2501526290,Goshen Town
25,GRANBY TOWN,2501526535,Granby Town
25,HADLEY TOWN,2501527690,Hadley Town
25,HATFIELD TOWN,2501529265,Hatfield Town
25,HUNTINGTON TOWN,2501531785,Huntington Town
25,MIDDLEFIELD TOWN,2501540990,Middlefield Town
25,NORTHAMPTON CITY,2501546330,Northampton City
25,PELHAM TOWN,2501552560,Pelham Town
25,PLAINFIELD TOWN,2501554030,Plainfield Town
25,SOUTHAMPTON TOWN,2501562745,Southampton Town
25,SOUTH HADLEY TOWN,2501564145,South Hadley Town
25,WARE TOWN,2501572880,Ware Town
25,WESTHAMPTON TOWN,2501576380,Westhampton Town
25,WILLIAMSBURG TOWN,2501579915,Williamsburg Town
25,WORTHINGTON TOWN,2501582175,Worthington Town
25,ACTON TOWN,2501700380,Acton Town
25,ARLINGTON TOWN,2501701605,Arlington Town
25,ASHBY TOWN,2501701955,Ashby Town
25,ASHLAND TOWN,2501702130,Ashland Town
25,AYER TOWN,2501703005,Ayer Town
25,BEDFORD TOWN,2501704615,Bedford Town
25,BELMONT TOWN,2501705070,Belmont Town
25,BILLERICA TOWN,2501705805,Billerica Town
25,BOXBOROUGH TOWN,2501707350,Boxborough Town
25,BURLINGTON TOWN,2501709840,Burlington Town
25,CAMBRIDGE CITY,2501711000,Cambridge City
25,CARLISLE TOWN,2501711525,Carlisle Town
25,CHELMSFORD TOWN,2501713135,Chelmsford Town
25,CONCORD TOWN,2501715060,Concord Town
25,DRACUT TOWN,2501717475,Dracut Town
25,DUNSTABLE TOWN,2501717825,Dunstable Town
25,EVERETT CITY,2501721990,Everett City
25,FRAMINGHAM TOWN,2501724925,Framingham Town
25,GROTON TOWN,2501727480,Groton Town
25,HOLLISTON TOWN,2501730700,Holliston Town
25,HOPKINTON TOWN,2501731085,Hopkinton Town
25,HUDSON TOWN,2501731540,Hudson Town
25,LEXINGTON TOWN,2501735215,Lexington Town
25,LINCOLN TOWN,2501735425,Lincoln Town
25,LITTLETON TOWN,2501735950,Littleton Town
25,LOWELL CITY,2501737000,Lowell City
25,MALDEN CITY,2501737875,Malden City
25,MARLBOROUGH CITY,2501738715,Marlborough City
25,MAYNARD TOWN,2501739625,Maynard Town
25,MEDFORD CITY,2501739835,Medford City
25,MELROSE CITY,2501740115,Melrose City
25,NATICK TOWN,2501743895,Natick Town
25,NEWTON CITY,2501745560,Newton City
25,NORTH READING TOWN,2501748955,North Reading Town
25,PEPPERELL TOWN,2501752805,Pepperell Town
25,READING TOWN,2501756130,Reading Town
25,SHERBORN TOWN,2501761380,Sherborn Town
25,SHIRLEY TOWN,2501761590,Shirley Town
25,SOMERVILLE CITY,2501762535,Somerville City
25,STONEHAM TOWN,2501767665,Stoneham Town
25,STOW TOWN,2501768050,Stow Town
25,SUDBURY TOWN,2501768260,Sudbury Town
25,TEWKSBURY TOWN,2501769415,Tewksbury Town
25,TOWNSEND TOWN,2501770360,Townsend Town
25,TYNGSBOROUGH TOWN,2501771025,Tyngsborough Town
25,WAKEFIELD TOWN,2501772215,Wakefield Town
25,WALTHAM CITY,2501772600,Waltham City
25,WATERTOWN TOWN,2501773440,Watertown Town
25,WAYLAND TOWN,2501773790,Wayland Town
25,WESTFORD TOWN,2501776135,Westford Town
25,WESTON TOWN,2501777255,Weston Town
25,WILMINGTON TOWN,2501780230,Wilmington Town
25,WINCHESTER TOWN,2501780510,Winchester Town
25,WOBURN CITY,2501781035,Woburn City
25,NANTUCKET TOWN,2501943790,Nantucket Town
25,AVON TOWN,2502102935,Avon Town
25,BELLINGHAM TOWN,2502104930,Bellingham Town
25,BRAINTREE TOWN,2502107665,Braintree Town
25,BROOKLINE TOWN,2502109175,Brookline Town
25,CANTON TOWN,2502111315,Canton Town
25,COHASSET TOWN,2502114640,Cohasset Town
25,DEDHAM TOWN,2502116495,Dedham Town
25,DOVER TOWN,2502117405,Dover Town
25,FOXBOROUGH TOWN,2502124820,Foxborough Town
25,FRANKLIN TOWN,2502125100,Franklin Town
25,HOLBROOK TOWN,2502130455,Holbrook Town
25,MEDFIELD TOWN,2502139765,Medfield Town
25,MEDWAY TOWN,2502139975,Medway Town
25,MILLIS TOWN,2502141515,Millis Town
25,MILTON TOWN,2502141690,Milton Town
25,NEEDHAM TOWN,2502144105,Needham Town
25,NORFOLK TOWN,2502146050,Norfolk Town
25,NORWOOD TOWN,2502150250,Norwood Town
25,PLAINVILLE TOWN,2502154100,Plainville Town
25,QUINCY CITY,2502155745,Quincy City
25,RANDOLPH TOWN,2502155955,Randolph Town
25,SHARON TOWN,2502160785,Sharon Town
25,STOUGHTON TOWN,2502167945,Stoughton Town
25,WALPOLE TOWN,2502172495,Walpole Town
25,WELLESLEY TOWN,2502174175,Wellesley Town
25,WESTWOOD TOWN,2502178690,Westwood Town
25,WEYMOUTH TOWN,2502178865,Weymouth Town
25,WRENTHAM TOWN,2502182315,Wrentham Town
25,ABINGTON TOWN,2502300170,Abington Town
25,BRIDGEWATER TOWN,2502308085,Bridgewater Town
25,BROCKTON CITY,2502309000,Brockton City
25,CARVER TOWN,2502311665,Carver Town
25,DUXBURY TOWN,2502317895,Duxbury Town
25,EAST BRIDGEWATER TOWN,2502318455,East Bridgewater Town
25,HALIFAX TOWN,2502327795,Halifax Town
25,HANOVER TOWN,2502328285,Hanover Town
25,HANSON TOWN,2502328495,Hanson Town
25,HINGHAM TOWN,2502330210,Hingham Town
25,HULL TOWN,2502331645,Hull Town
25,KINGSTON TOWN,2502333220,Kingston Town
25,LAKEVILLE TOWN,2502333920,Lakeville Town
25,MARION TOWN,2502338540,Marion Town
25,MARSHFIELD TOWN,2502338855,Marshfield Town
25,MATTAPOISETT TOWN,2502339450,Mattapoisett Town
25,MIDDLEBOROUGH TOWN,2502340850,Middleborough Town
25,NORWELL TOWN,2502350145,Norwell Town
25,PEMBROKE TOWN,2502352630,Pembroke Town
25,PLYMOUTH TOWN,2502354310,Plymouth Town
25,PLYMPTON TOWN,2502354415,Plympton Town
25,ROCHESTER TOWN,2502357600,Rochester Town
25,ROCKLAND TOWN,2502357775,Rockland Town
25,SCITUATE TOWN,2502360330,Scituate Town
25,WAREHAM TOWN,2502372985,Wareham Town
25,WEST BRIDGEWATER TOWN,2502375260,West Bridgewater Town
25,WHITMAN TOWN,2502379530,Whitman Town
25,BOSTON CITY,2502507000,Boston City
25,CHELSEA CITY,2502513205,Chelsea City
25,REVERE CITY,2502556585,Revere City
25,WINTHROP TOWN,2502580930,Winthrop Town
25,ASHBURNHAM TOWN,2502701885,Ashburnham Town
25,ATHOL TOWN,2502702480,Athol Town
25,AUBURN TOWN,2502702760,Auburn Town
25,BARRE TOWN,2502703740,Barre Town
25,BERLIN TOWN,2502705490,Berlin Town
25,BLACKSTONE TOWN,2502706015,Blackstone Town
25,BOLTON TOWN,2502706365,Bolton Town
25,BOYLSTON TOWN,2502707525,Boylston Town
25,BROOKFIELD TOWN,2502709105,Brookfield Town
25,CHARLTON TOWN,2502712715,Charlton Town
25,CLINTON TOWN,2502714395,Clinton Town
25,DOUGLAS TOWN,2502717300,Douglas Town
25,DUDLEY TOWN,2502717685,Dudley Town
25,EAST BROOKFIELD TOWN,2502718560,East Brookfield Town
25,FITCHBURG CITY,2502723875,Fitchburg City
25,GARDNER CITY,2502725485,Gardner City
25,GRAFTON TOWN,2502726430,Grafton Town
25,HARDWICK TOWN,2502728740,Hardwick Town
25,HARVARD TOWN,2502728950,Harvard Town
25,HOLDEN TOWN,2502730560,Holden Town
25,HOPEDALE TOWN,2502730945,Hopedale Town
25,HUBBARDSTON TOWN,2502731435,Hubbardston Town
25,LANCASTER TOWN,2502734165,Lancaster Town
25,LEICESTER TOWN,2502734795,Leicester Town
25,LEOMINSTER CITY,2502735075,Leominster City
25,LUNENBURG TOWN,2502737420,Lunenburg Town
25,MENDON TOWN,2502740255,Mendon Town
25,MILFORD TOWN,2502741165,Milford Town
25,MILLBURY TOWN,2502741340,Millbury Town
25,MILLVILLE TOWN,2502741585,Millville Town
25,NEW BRAINTREE TOWN,2502745105,New Braintree Town
25,NORTHBOROUGH TOWN,2502746820,Northborough Town
25,NORTHBRIDGE TOWN,2502746925,Northbridge Town
25,NORTH BROOKFIELD TOWN,2502747135,North Brookfield Town
25,OAKHAM TOWN,2502750670,Oakham Town
25,OXFORD TOWN,2502751825,Oxford Town
25,PAXTON TOWN,2502752420,Paxton Town
25,PETERSHAM TOWN,2502753120,Petersham Town
25,PHILLIPSTON TOWN,2502753225,Phillipston Town
25,PRINCETON TOWN,2502755395,Princeton Town
25,ROYALSTON TOWN,2502758580,Royalston Town
25,RUTLAND TOWN,2502758825,Rutland Town
25,SHREWSBURY TOWN,2502761800,Shrewsbury Town
25,SOUTHBOROUGH TOWN,2502763165,Southborough Town
25,SOUTHBRIDGE TOWN,2502763270,Southbridge Town
25,SPENCER TOWN,2502766105,Spencer Town
25,STERLING TOWN,2502767385,Sterling Town
25,STURBRIDGE TOWN,2502768155,Sturbridge Town
25,SUTTON TOWN,2502768610,Sutton Town
25,TEMPLETON TOWN,2502769275,Templeton Town
25,UPTON TOWN,2502771480,Upton Town
25,UXBRIDGE TOWN,2502771620,Uxbridge Town
25,WARREN TOWN,2502773090,Warren Town
25,WEBSTER TOWN,2502773895,Webster Town
25,WESTBOROUGH TOWN,2502775015,Westborough Town
25,WEST BOYLSTON TOWN,2502775155,West Boylston Town
25,WEST BROOKFIELD TOWN,2502775400,West Brookfield Town
25,WESTMINSTER TOWN,2502777010,Westminster Town
25,WINCHENDON TOWN,2502780405,Winchendon Town
25,WORCESTER CITY,2502782000,Worcester City
26,ALCONA COUNTY,2600100000,Alcona
26,ALGER COUNTY,2600300000,Alger
26,ALLEGAN COUNTY,2600500000,Allegan
26,ALPENA COUNTY,2600700000,Alpena
26,ANTRIM COUNTY,2600900000,Antrim
26,ARENAC COUNTY,2601100000,Arenac
26,BARAGA COUNTY,2601300000,Baraga
26,BARRY COUNTY,2601500000,Barry
26,BAY COUNTY,2601700000,Bay
26,BENZIE COUNTY,2601900000,Benzie
26,BERRIEN COUNTY,2602100000,Berrien
26,BRANCH COUNTY,2602300000,Branch
26,CALHOUN COUNTY,2602500000,Calhoun
26,CASS COUNTY,2602700000,Cass
26,CHARLEVOIX COUNTY,2602900000,Charlevoix
26,CHEBOYGAN COUNTY,2603100000,Cheboygan
26,CHIPPEWA COUNTY,2603300000,Chippewa
26,CLARE COUNTY,2603500000,Clare
26,CLINTON COUNTY,2603700000,Clinton
26,CRAWFORD COUNTY,2603900000,Crawford
26,DELTA COUNTY,2604100000,Delta
26,DICKINSON COUNTY,2604300000,Dickinson
26,EATON COUNTY,2604500000,Eaton
26,EMMET COUNTY,2604700000,Emmet
26,GENESEE COUNTY,2604900000,Genesee
26,GLADWIN COUNTY,2605100000,Gladwin
26,GOGEBIC COUNTY,2605300000,Gogebic
26,GRAND TRAVERSE COUNTY,2605500000,Grand Traverse
26,GRATIOT COUNTY,2605700000,Gratiot
26,HILLSDALE COUNTY,2605900000,Hillsdale
26,HOUGHTON COUNTY,2606100000,Houghton
26,HURON COUNTY,2606300000,Huron
26,INGHAM COUNTY,2606500000,Ingham
26,IONIA COUNTY,2606700000,Ionia
26,IOSCO COUNTY,2606900000,Iosco
26,IRON COUNTY,2607100000,Iron
26,ISABELLA COUNTY,2607300000,Isabella
26,JACKSON COUNTY,2607500000,Jackson
26,KALAMAZOO COUNTY,2607700000,Kalamazoo
26,KALKASKA COUNTY,2607900000,Kalkaska
26,KENT COUNTY,2608100000,Kent
26,KEWEENAW COUNTY,2608300000,Keweenaw
26,LAKE COUNTY,2608500000,Lake
26,LAPEER COUNTY,2608700000,Lapeer
26,LEELANAU COUNTY,2608900000,Leelanau
26,LENAWEE COUNTY,2609100000,Lenawee
26,LIVINGSTON COUNTY,2609300000,Livingston
26,LUCE COUNTY,2609500000,Luce
26,MACKINAC COUNTY,2609700000,Mackinac
26,MACOMB COUNTY,2609900000,Macomb
26,MANISTEE COUNTY,2610100000,Manistee
26,MARQUETTE COUNTY,2610300000,Marquette
26,MASON COUNTY,2610500000,Mason
26,MECOSTA COUNTY,2610700000,Mecosta
26,MENOMINEE COUNTY,2610900000,Menominee
26,MIDLAND COUNTY,2611100000,Midland
26,MISSAUKEE COUNTY,2611300000,Missaukee
26,MONROE COUNTY,2611500000,Monroe
26,MONTCALM COUNTY,2611700000,Montcalm
26,MONTMORENCY COUNTY,2611900000,Montmorency
26,MUSKEGON COUNTY,2612100000,Muskegon
26,NEWAYGO COUNTY,2612300000,Newaygo
26,OAKLAND COUNTY,2612500000,Oakland
26,OCEANA COUNTY,2612700000,Oceana
26,OGEMAW COUNTY,2612900000,Ogemaw
26,ONTONAGON COUNTY,2613100000,Ontonagon
26,OSCEOLA COUNTY,2613300000,Osceola
26,OSCODA COUNTY,2613500000,Oscoda
26,OTSEGO COUNTY,2613700000,Otsego
26,OTTAWA COUNTY,2613900000,Ottawa
26,PRESQUE ISLE COUNTY,2614100000,Presque Isle
26,ROSCOMMON COUNTY,2614300000,Roscommon
26,SAGINAW COUNTY,2614500000,Saginaw
26,ST. CLAIR COUNTY,2614700000,St. Clair
26,ST. JOSEPH COUNTY,2614900000,St. Joseph
26,SANILAC COUNTY,2615100000,Sanilac
26,SCHOOLCRAFT COUNTY,2615300000,Schoolcraft
26,SHIAWASSEE COUNTY,2615500000,Shiawassee
26,TUSCOLA COUNTY,2615700000,Tuscola
26,VAN BUREN COUNTY,2615900000,Van Buren
26,WASHTENAW COUNTY,2616100000,Washtenaw
26,WAYNE COUNTY,2616300000,Wayne
26,WEXFORD COUNTY,2616500000,Wexford
27,AITKIN COUNTY,2700100000,Aitkin
27,ANOKA COUNTY,2700300000,Anoka
27,BECKER COUNTY,2700500000,Becker
27,BELTRAMI COUNTY,2700700000,Beltrami
27,BENTON COUNTY,2700900000,Benton
27,BIG STONE COUNTY,2701100000,Big Stone
27,BLUE EARTH COUNTY,2701300000,Blue Earth
27,BROWN COUNTY,2701500000,Brown
27,CARLTON COUNTY,2701700000,Carlton
27,CARVER COUNTY,2701900000,Carver
27,CASS COUNTY,2702100000,Cass
27,CHIPPEWA COUNTY,2702300000,Chippewa
27,CHISAGO COUNTY,2702500000,Chisago
27,CLAY COUNTY,2702700000,Clay
27,CLEARWATER COUNTY,2702900000,Clearwater
27,COOK COUNTY,2703100000,Cook
27,COTTONWOOD COUNTY,2703300000,Cottonwood
27,CROW WING COUNTY,2703500000,Crow Wing
27,DAKOTA COUNTY,2703700000,Dakota
27,DODGE COUNTY,2703900000,Dodge
27,DOUGLAS COUNTY,2704100000,Douglas
27,FARIBAULT COUNTY,2704300000,Faribault
27,FILLMORE COUNTY,2704500000,Fillmore
27,FREEBORN COUNTY,2704700000,Freeborn
27,GOODHUE COUNTY,2704900000,Goodhue
27,GRANT COUNTY,2705100000,Grant
27,HENNEPIN COUNTY,2705300000,Hennepin
27,HOUSTON COUNTY,2705500000,Houston
27,HUBBARD COUNTY,2705700000,Hubbard
27,ISANTI COUNTY,2705900000,Isanti
27,ITASCA COUNTY,2706100000,Itasca
27,JACKSON COUNTY,2706300000,Jackson
27,KANABEC COUNTY,2706500000,Kanabec
27,KANDIYOHI COUNTY,2706700000,Kandiyohi
27,KITTSON COUNTY,2706900000,Kittson
27,KOOCHICHING COUNTY,2707100000,Koochiching
27,LAC QUI PARLE COUNTY,2707300000,Lac Qui Parle
27,LAKE COUNTY,2707500000,Lake
27,LAKE OF THE WOODS COUNTY,2707700000,Lake Of The Woods
27,LE SUEUR COUNTY,2707900000,Le Sueur
27,LINCOLN COUNTY,2708100000,Lincoln
27,LYON COUNTY,2708300000,Lyon
27,MCLEOD COUNTY,2708500000,Mcleod
27,MAHNOMEN COUNTY,2708700000,Mahnomen
27,MARSHALL COUNTY,2708900000,Marshall
27,MARTIN COUNTY,2709100000,Martin
27,MEEKER COUNTY,2709300000,Meeker
27,MILLE LACS COUNTY,2709500000,Mille Lacs
27,MORRISON COUNTY,2709700000,Morrison
27,MOWER COUNTY,2709900000,Mower
27,MURRAY COUNTY,2710100000,Murray
27,NICOLLET COUNTY,2710300000,Nicollet
27,NOBLES COUNTY,2710500000,Nobles
27,NORMAN COUNTY,2710700000,Norman
27,OLMSTED COUNTY,2710900000,Olmsted
27,OTTER TAIL COUNTY,2711100000,Otter Tail
27,PENNINGTON COUNTY,2711300000,Pennington
27,PINE COUNTY,2711500000,Pine
27,PIPESTONE COUNTY,2711700000,Pipestone
27,POLK COUNTY,2711900000,Polk
27,POPE COUNTY,2712100000,Pope
27,RAMSEY COUNTY,2712300000,Ramsey
27,RED LAKE COUNTY,2712500000,Red Lake
27,REDWOOD COUNTY,2712700000,Redwood
27,RENVILLE COUNTY,2712900000,Renville
27,RICE COUNTY,2713100000,Rice
27,ROCK COUNTY,2713300000,Rock
27,ROSEAU COUNTY,2713500000,Roseau
27,ST. LOUIS COUNTY,2713700000,St. Louis
27,SCOTT COUNTY,2713900000,Scott
27,SHERBURNE COUNTY,2714100000,Sherburne
27,SIBLEY COUNTY,2714300000,Sibley
27,STEARNS COUNTY,2714500000,Stearns
27,STEELE COUNTY,2714700000,Steele
27,STEVENS COUNTY,2714900000,Stevens
27,SWIFT COUNTY,2715100000,Swift
27,TODD COUNTY,2715300000,Todd
27,TRAVERSE COUNTY,2715500000,Traverse
27,WABASHA COUNTY,2715700000,Wabasha
27,WADENA COUNTY,2715900000,Wadena
27,WASECA COUNTY,2716100000,Waseca
27,WASHINGTON COUNTY,2716300000,Washington
27,WATONWAN COUNTY,2716500000,Watonwan
27,WILKIN COUNTY,2716700000,Wilkin
27,WINONA COUNTY,2716900000,Winona
27,WRIGHT COUNTY,2717100000,Wright
27,YELLOW MEDICINE COUNTY,2717300000,Yellow Medicine
28,ADAMS COUNTY,2800100000,Adams
28,ALCORN COUNTY,2800300000,Alcorn
28,AMITE COUNTY,2800500000,Amite
28,ATTALA COUNTY,2800700000,Attala
28,BENTON COUNTY,2800900000,Benton
28,BOLIVAR COUNTY,2801100000,Bolivar
28,CALHOUN COUNTY,2801300000,Calhoun
28,CARROLL COUNTY,2801500000,Carroll
28,CHICKASAW COUNTY,2801700000,Chickasaw
28,CHOCTAW COUNTY,2801900000,Choctaw
28,CLAIBORNE COUNTY,2802100000,Claiborne
28,CLARKE COUNTY,2802300000,Clarke
28,CLAY COUNTY,2802500000,Clay
28,COAHOMA COUNTY,2802700000,Coahoma
28,COPIAH COUNTY,2802900000,Copiah
28,COVINGTON COUNTY,2803100000,Covington
28,DESOTO COUNTY,2803300000,Desoto
28,FORREST COUNTY,2803500000,Forrest
28,FRANKLIN COUNTY,2803700000,Franklin
28,GEORGE COUNTY,2803900000,George
28,GREENE COUNTY,2804100000,Greene
28,GRENADA COUNTY,2804300000,Grenada
28,HANCOCK COUNTY,2804500000,Hancock
28,HARRISON COUNTY,2804700000,Harrison
28,HINDS COUNTY,2804900000,Hinds
28,HOLMES COUNTY,2805100000,Holmes
28,HUMPHREYS COUNTY,2805300000,Humphreys
28,ISSAQUENA COUNTY,2805500000,Issaquena
28,ITAWAMBA COUNTY,2805700000,Itawamba
28,JACKSON COUNTY,2805900000,Jackson
28,JASPER COUNTY,2806100000,Jasper
28,JEFFERSON COUNTY,2806300000,Jefferson
28,JEFFERSON DAVIS COUNTY,2806500000,Jefferson Davis
28,JONES COUNTY,2806700000,Jones
28,KEMPER COUNTY,2806900000,Kemper
28,LAFAYETTE COUNTY,2807100000,Lafayette
28,LAMAR COUNTY,2807300000,Lamar
28,LAUDERDALE COUNTY,2807500000,Lauderdale
28,LAWRENCE COUNTY,2807700000,Lawrence
28,LEAKE COUNTY,2807900000,Leake
28,LEE COUNTY,2808100000,Lee
28,LEFLORE COUNTY,2808300000,Leflore
28,LINCOLN COUNTY,2808500000,Lincoln
28,LOWNDES COUNTY,2808700000,Lowndes
28,MADISON COUNTY,2808900000,Madison
28,MARION COUNTY,2809100000,Marion
28,MARSHALL COUNTY,2809300000,Marshall
28,MONROE COUNTY,2809500000,Monroe
28,MONTGOMERY COUNTY,2809700000,Montgomery
28,NESHOBA COUNTY,2809900000,Neshoba
28,NEWTON COUNTY,2810100000,Newton
28,NOXUBEE COUNTY,2810300000,Noxubee
